Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of programmed cell death (GO:0043069)	40/409	1.1280483932076396E-4	0.008856047616213208	0	0	1.8681855014793696	16.981528442966866	EPHB6;DDR1;FLT4;GATA6;HSPB1;MST1R;EGFR;SOCS2;CCND2;WNT11;MYC;PDPN;UBC;PIM1;KDR;PIM3;SOX8;EPHB2;HTATIP2;EPHA4;EPHA7;ANXA1;STAT3;WNT5A;SERPINB9;IGF1;SMAD6;GREM1;RNF144B;DAB2;KRT18;WT1;BCL3;KIT;FAS;ROR1;GAS6;SQSTM1;FGFR3;EPHA2
collagen fibril organization (GO:0030199)	8/30	1.1445557302375761E-4	0.008849496805155078	0	0	5.093919134033747	46.228965648091176	GREM1;TGFB2;ADAMTS3;COL11A1;COL5A2;CYP1B1;P3H4;LOXL2
regulation of protein phosphorylation (GO:0001932)	29/262	1.1952747301472156E-4	0.009103711862598866	0	0	2.114365289412863	19.09687183928007	FLT4;FAM129A;HSPB1;FBLN1;PRR5L;EGFR;C3;SLC9A3R1;CCND2;KDR;PLCE1;INPP5K;EPHB2;CDK5RAP3;LYN;EPHA7;TGFB2;KIDINS220;TGFB3;INHBB;GDF6;BMP6;BMP2;DAB2;IMPACT;CCDC88C;FAS;PLXNB2;GAS6
axonogenesis (GO:0007409)	26/224	1.2237236475628105E-4	0.00918332613751915	0	0	2.2172192659298675	19.973691139593644	SEMA3C;SEMA3A;IRS2;VLDLR;GLI2;EFNB1;PARD6B;KIF5C;GRB10;SLIT3;EPHB2;SPTAN1;BDNF;WNT5A;GAB1;GFRA1;SEMA4F;SPTB;ENAH;NELL2;SHTN1;CXCL12;PLXNB3;EZR;FMOD;SHANK3
regulation of chondrocyte differentiation (GO:0032330)	7/23	1.235137400166038E-4	0.009134646598619263	0	0	5.813712055147212	52.31851423962983	GREM1;PKDCC;EFEMP1;GDF6;BMPR1B;NKX3-2;LOXL2
negative regulation of axon extension (GO:0030517)	7/23	1.235137400166038E-4	0.009004151647210417	0	0	5.813712055147212	52.31851423962983	SEMA4A;EPHA4;SEMA3C;SEMA3A;SEMA4C;SEMA3E;SEMA4F
positive regulation of cell proliferation (GO:0008284)	41/425	1.2547174009002138E-4	0.009018060418019423	0	0	1.8428001573122084	16.554666223311177	BNC1;FLT4;PDGFB;CHRD;TGFA;IRS2;TNFRSF11A;MST1R;HOXC10;EGFR;FGF5;CCND2;MYC;TBX20;PIM1;KDR;HMOX1;SOX8;STX3;WNT2;LYN;MEF2C;EDN1;TGFB2;EDN2;WNT5A;IL18;VEGFC;SOX11;NRG1;LIFR;IGF1;OSMR;BMP6;GREM1;BMP2;SFRP2;FAM98A;GAS6;CACUL1;FGFR3
cellular response to growth factor stimulus (GO:0071363)	19/140	1.294540482882102E-4	0.009175055672426899	0	0	2.5924409878564605	23.208010234151903	MEF2C;ANXA1;KIDINS220;FLT4;WNT5A;STMN2;PDGFB;SMAD9;HSPB1;KLF4;BMP6;EGFR;BMP2;KDR;ANKRD1;INPP5K;BMPR1B;WNT2;WNT4
negative regulation of axon guidance (GO:1902668)	6/17	1.524479441529302E-4	0.01065673779469045	0	0	6.741951795044666	59.252906590303525	SEMA4A;SEMA3C;SEMA3A;SEMA4C;SEMA3E;SEMA4F
chordate embryonic development (GO:0043009)	11/57	1.540298375968749E-4	0.010621814341308818	0	0	3.6863888469981063	32.360463969093644	ARNT2;BMP2;WNT11;TGFB3;FOXF1;CHD7;WNT5A;SOX8;SULF1;PCSK5;SULF2
positive regulation of epithelial cell proliferation (GO:0050679)	16/108	1.542756790537887E-4	0.010496917202819783	0	0	2.8299550744631925	24.837863192009923	FZD7;FLT4;WNT5A;PDGFB;TGFA;VEGFC;SOX11;IGF1;BMP6;EGFR;NELL2;BMP2;CDH3;MYC;KDR;PLXNB3
regulation of cell proliferation (GO:0042127)	62/741	1.8265217765258288E-4	0.012264132402120138	0	0	1.598294465132046	13.758001892162303	TES;BNC1;FLT4;IRS2;HOXC10;FGF5;CCND2;ADAMTS1;MYC;NCK2;KDR;CYP1B1;JAK2;EDN1;EDN2;P3H2;P3H1;SOX11;NRG1;LIFR;TNFRSF1B;OSMR;GREM1;SFRP4;SFRP2;IRF1;KIT;SGK3;CACUL1;TNFRSF21;NPR3;PDGFB;TGFA;TNFRSF11A;MST1R;EGFR;TBRG1;SLC9A3R1;PDPN;SH3BP4;STX3;WNT2;ZBTB7C;JAG2;LYN;TGFB2;JAG1;CDKN2C;TGFB3;VDR;VEGFC;IFNLR1;IGF1;KLF4;SMAD6;SMARCA2;BMP2;WT1;DLC1;FAS;FAM98A;FGFR3
positive regulation of neuron differentiation (GO:0045666)	15/99	1.9034877316406092E-4	0.012614932330600038	0	0	2.894272235246447	24.7942245385521	SCARB2;LYN;MEF2C;KIDINS220;WNT5A;STMN2;P3H1;SOX11;NDNF;BMP2;IMPACT;PLXNB3;PLXNB2;SERPINI1;NBL1
central nervous system development (GO:0007417)	25/218	1.980931515459225E-4	0.012959863491523622	0	0	2.190618893649834	18.678910420224913	MYRF;CHD7;ADAM22;CELSR1;AFF2;ATXN1;CDH2;PTPRZ1;ADAM23;ZIC1;SOX8;MBP;CDK5RAP3;LYN;ARNT2;EPHA7;STAT3;SHROOM2;SOX11;SOX12;RCAN1;H2AFY2;COL4A1;PLXNB2;SERPINI1
negative regulation of cell communication (GO:0010648)	13/79	2.173839711069708E-4	0.014041903855175595	0	0	3.1433994656220907	26.51094485930945	DDR1;EPHB6;EPHA4;EPHA7;FLT4;MST1R;EGFR;KIT;KDR;ROR1;EPHB2;FGFR3;EPHA2
ameboidal-type cell migration (GO:0001667)	9/41	2.190765893614902E-4	0.013974347943896057	0	0	4.193165140820462	35.331983365049204	SEMA4A;SEMA3C;NOV;SEMA3A;SEMA4C;SEMA3E;SOX8;SEMA4F;AMOTL2
negative regulation of ERK1 and ERK2 cascade (GO:0070373)	9/41	2.190765893614902E-4	0.013801825129773883	0	0	4.193165140820462	35.331983365049204	LYN;SLC9A3R1;TNIP1;TIMP3;FBLN1;SPRY1;EPHB2;EZR;DUSP6
positive regulation of cardiocyte differentiation (GO:1905209)	5/12	2.2641704937002188E-4	0.014090319547990508	0	0	7.959248646927731	66.80302378275981	GREM1;TGFB2;MEF2C;SEMA3C;GATA4
cardiac right ventricle morphogenesis (GO:0003215)	5/12	2.2641704937002188E-4	0.013920556661870141	0	0	7.959248646927731	66.80302378275981	TGFB2;JAG1;TBX20;GATA4;ZFPM2
positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089)	4/7	2.3010456187697932E-4	0.013978852134026493	0	0	10.915541001500886	91.4392330248774	MYO1C;KDR;GAB1;HSPB1
peptidyl-tyrosine phosphorylation (GO:0018108)	13/80	2.4731844151846546E-4	0.014847835377279168	0	0	3.104106972301815	25.779092548240843	DDR1;LYN;EPHA4;PKDCC;FLT4;PDGFB;EGFR;EFEMP1;KIT;KDR;EPHB2;JAK2;FGFR3
cell morphogenesis (GO:0000902)	11/60	2.478534377801503E-4	0.01470693131386171	0	0	3.502069404648201	29.076536961179777	GREM1;TGFB2;CDH3;CDH2;CDH1;VDR;CDH10;CDH11;PDPN;SHROOM3;MSX1
negative regulation of angiogenesis (GO:0016525)	12/70	2.5389266732474573E-4	0.014892118176530775	0	0	3.274662300450266	27.10961588159162	NPPB;HHEX;TGFB2;SPARC;COL4A2;SERPINE1;SEMA3E;SULF1;KLF4;ADAMTS9;DCN;KLF2
regulation of osteoblast differentiation (GO:0045667)	12/70	2.5389266732474573E-4	0.01472288956088838	0	0	3.274662300450266	27.10961588159162	GREM1;FBN2;MEF2C;BMP2;CHRD;SOX11;TMEM64;IGF1;NPNT;BMPR1B;BMP6;WNT4
regulation of bone mineralization (GO:0030500)	10/51	2.659900705116365E-4	0.015251093593493043	0	0	3.745528775024814	30.833386065819944	GREM1;FBN2;P2RX7;MEF2C;BMP2;PKDCC;TGFB3;BMPR1B;BMP6;WNT4
negative regulation of developmental process (GO:0051093)	12/71	2.911956145254865E-4	0.016510791343595083	0	0	3.228540296218572	26.285210224024468	GREM1;KANK1;BMP2;WNT11;DDIT3;ARHGDIB;GAS6;MARCH5;FGFR3;RAPGEF3;TBX18;LOXL2
positive regulation of kinase activity (GO:0033674)	16/114	2.9151328670905724E-4	0.016347168154684826	0	0	2.6810100705440774	21.824561330412227	EPHB6;DDR1;EPHA4;EPHA7;LMO4;FLT4;MST1R;EGFR;KIT;KDR;ROR1;EPHB2;GAS6;FGFR3;CACUL1;EPHA2
endocardial cushion development (GO:0003197)	6/19	3.053697614911291E-4	0.016938064053143825	0	0	6.032272658724174	48.82513758335706	TGFB2;BMP2;FOXF1;TBX20;GATA4;CRELD1
MAPK cascade (GO:0000165)	29/279	3.5031938605814284E-4	0.019222363731771	0	0	1.985532995792724	15.798221465782676	NRK;PDGFB;IRS2;CSF2RA;EGFR;RASGRP3;FGF5;PSMB3;MYC;UBC;KDR;MBP;LGALS9;JAK2;SPTAN1;MAP3K5;MAP4K2;MEF2C;KSR1;IL18;GFRA1;NRG1;IGF1;SPTB;DUSP6;PSMB8;KIT;FGFR3;SHANK3
atrial septum development (GO:0003283)	5/13	3.5209506306502057E-4	0.019114267093838296	0	0	7.346998751010212	58.420463987228565	TGFB2;TBX20;GATA4;ANK2;ZFPM1
cardiocyte differentiation (GO:0035051)	5/13	3.5209506306502057E-4	0.01891306428232421	0	0	7.346998751010212	58.420463987228565	KDM6B;TGFB2;BMP2;GATA6;NRG1
positive regulation of secretion by cell (GO:1903532)	10/53	3.691813715090839E-4	0.01962429727927974	0	0	3.604188066533312	28.48830445649254	EDN1;TGFB2;TGFB3;ANKRD1;SOX11;RAB27B;IGF1;EZR;CFTR;BMP6
cell-cell junction organization (GO:0045216)	12/73	3.798755542979056E-4	0.019984587150332085	0	0	3.140087137418063	24.730280166643468	PARD6B;TGFB2;CDH3;CXADR;CDH2;CADM1;CDH1;TGFB3;CDH10;CDH11;FSCN1;DSG2
development of primary male sexual characteristics (GO:0046546)	9/44	3.849798194362211E-4	0.020046449169214657	0	0	3.907267517582704	30.720186150426237	TGFB2;WT1;WNT5A;KIT;GATA6;GATA4;SOX8;LRP2;WNT4
branching morphogenesis of an epithelial tube (GO:0048754)	9/44	3.849798194362211E-4	0.019843959783667032	0	0	3.907267517582704	30.720186150426237	BMP2;SFRP2;WT1;COL4A1;MYC;SEMA3E;NPNT;GLI2;EPHA2
digestive tract development (GO:0048565)	9/44	3.849798194362211E-4	0.019645520185830365	0	0	3.907267517582704	30.720186150426237	TGFB2;PKDCC;FOXF1;KIT;GATA6;COBL;GATA4;PCSK5;GLI2
male gonad development (GO:0008584)	9/44	3.849798194362211E-4	0.01945101008498056	0	0	3.907267517582704	30.720186150426237	TGFB2;WT1;WNT5A;KIT;GATA6;GATA4;SOX8;LRP2;WNT4
dorsal/ventral pattern formation (GO:0009953)	6/20	4.1702369477254005E-4	0.020863450141414427	0	0	5.730659025787966	44.59809464632254	GREM1;TBX20;NBL1;DUSP6;MDFI;GLI2
embryonic digestive tract development (GO:0048566)	6/20	4.1702369477254005E-4	0.02066089237305118	0	0	5.730659025787966	44.59809464632254	TGFB2;PKDCC;FOXF1;SOX11;PCSK5;GLI2
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	10/54	4.321193626587242E-4	0.021202933727379518	0	0	3.5374438430789907	27.403900758547895	SELP;TGFB2;UNC5B;KIT;KDR;IL18;PDGFB;IGF1;JAK2;DCN
canonical Wnt signaling pathway (GO:0060070)	12/74	4.3215089712965064E-4	0.02100253360050102	0	0	3.0976535274529544	23.99670326585487	SFRP4;TCF7L1;CDH3;SFRP2;HOXB9;FZD4;MYC;FZD7;OTULIN;TMEM64;WNT2;WNT4
activation of MAPK activity (GO:0000187)	16/118	4.330317322075291E-4	0.020846801221273786	0	0	2.5901283732374987	20.05976604174126	MAP4K2;WNT5A;STK39;TGFA;NRG1;NOD1;IGF1;DUSP6;BMP2;IRAK2;UBC;KIT;PLCE1;MAP3K9;MAP3K6;MAP3K5
cellular response to forskolin (GO:1904322)	4/8	4.411106051392619E-4	0.0210372655890248	0	0	9.551098376313275	73.79383866914394	ADCY1;AHR;GNAI1;CFTR
response to forskolin (GO:1904321)	4/8	4.411106051392619E-4	0.020842476092830124	0	0	9.551098376313275	73.79383866914394	ADCY1;AHR;GNAI1;CFTR
regulation of intracellular signal transduction (GO:1902531)	39/423	4.5179780906209226E-4	0.021151598345356487	0	0	1.7611954452776253	13.56521306303631	NLRX1;SGMS1;ARHGAP1;HSPB1;ABRACL;NOD1;AKAP5;KALRN;EGFR;GNAI1;AKAP12;ARHGAP44;TMSB4X;CHN2;ARHGDIB;UBC;SRGAP1;LYN;VAV3;PRKAB2;TGFB2;TGFB3;WNT5A;PPP2R5B;ARAP2;INHBB;PTPN13;GDF6;BMP6;RHOB;ARHGAP45;ARHGAP23;RINT1;BOP1;BMP2;DLC1;SQSTM1;OPTN;ARHGEF5
negative regulation of protein phosphorylation (GO:0001933)	21/179	4.586908602090931E-4	0.021279085996790927	0	0	2.241039842486914	17.227173752259166	LYN;FAM129A;HSPB1;FBLN1;PRR5L;SMAD6;DCN;SOCS2;GREM1;P2RX7;IMPACT;SFRP2;FLRT3;FLRT1;NCK2;INPP5K;SFN;EPHB2;TRIB1;LRRC4C;CDK5RAP3
nervous system development (GO:0007399)	41/456	5.437252690041179E-4	0.024996667096648773	0	0	1.7175220764422996	12.91072759322238	IGSF8;GDA;CHD7;ADAM22;VLDLR;CELSR1;KALRN;FGF5;CDH2;PTPRZ1;FLRT3;CDH1;SPOCK2;ADAM23;ST8SIA4;NDN;MBP;SOX8;EPHB2;WNT2;LYN;ARNT2;MEF2C;TCF7L1;JAG1;BDNF;STAT3;TMOD2;APLP1;NRG1;SEMA4F;GFRA1;RCAN1;MAFB;NINJ1;PMP22;SERPINI1;RAPGEF5;DAGLB;NBL1;SHANK3
muscle cell differentiation (GO:0042692)	8/37	5.450674882922244E-4	0.02483463743531447	0	0	4.130204703270606	31.036840142445367	POPDC3;MEF2C;JAG1;SEMA4C;GATA6;ANKRD1;IGF1;BVES
cardiac muscle tissue development (GO:0048738)	8/37	5.450674882922244E-4	0.024614861882789565	0	0	4.130204703270606	31.036840142445367	KDM6B;BMP2;TBX20;ANKRD1;NRG1;ADAMTS9;ZFPM1;MYOM3
embryonic skeletal system development (GO:0048706)	6/21	5.581393342218924E-4	0.024984079145037866	0	0	5.457770500750443	40.8836235439865	WNT11;WNT5A;SOX11;SULF1;PCSK5;SULF2
activation of protein kinase activity (GO:0032147)	25/234	5.814688506405217E-4	0.02580204821581376	0	0	2.0408329863917256	15.204110145177774	PRR5;NRK;PDGFB;STK39;TGFA;NOD1;ADCY1;IRAK2;UBC;PLCE1;JAK2;MAP3K6;MAP3K5;MAP4K2;TGFB2;KIDINS220;WNT5A;IL18;NRG1;IGF1;DUSP6;TOM1L1;BMP2;KIT;GAS6
negative regulation of cell adhesion (GO:0007162)	11/66	5.833972912167194E-4	0.025664451526542405	0	0	3.1836994587710916	23.707870562366356	JAG1;CDH1;FZD4;FZD7;SERPINE1;ARHGDIB;ADAM22;PLXNB3;CYP1B1;PLXNB2;FBLN1
negative regulation of cellular response to growth factor stimulus (GO:0090288)	10/56	5.848750758654163E-4	0.025509551385822386	0	0	3.411106562969027	25.392660250599377	GREM1;HHEX;SPRY4;CHRD;SPRY1;LRP2;SULF1;SMAD6;NBL1;SULF2
neuron projection extension (GO:1990138)	7/29	5.970386766621713E-4	0.0258193929407378	0	0	4.610875078220202	34.22896329841556	NELL2;IMPACT;FLRT3;SEMA3A;FLRT1;TMEM108;PLXNB3
regulation of Wnt signaling pathway (GO:0030111)	15/110	6.085472706571767E-4	0.026095938841710693	0	0	2.6048450117218023	19.287408087125065	KANK1;TCF7L1;NXN;SULF1;CXXC4;SULF2;SFRP4;BMP2;HHEX;SFRP2;DAAM2;GRB10;RSPO3;FOLR1;MDFI
regulation of MAP kinase activity (GO:0043405)	13/88	6.40555082654512E-4	0.027239604889883126	0	0	2.821915429365286	20.75003923140579	LYN;EDN1;SPRY4;PDGFB;MST1R;TPD52L1;EGFR;UCHL1;INPP5K;SPRY1;EPHB2;TRIB1;CDK5RAP3
regulation of BMP signaling pathway (GO:0030510)	10/57	6.765446189525292E-4	0.028532290830700465	0	0	3.351262588180097	24.459230740945642	GREM1;CRB2;SFRP4;CHRD;GATA6;SOX11;LRP2;SULF1;SMAD6;NBL1
cardiac muscle cell differentiation (GO:0055007)	5/15	7.525069086709071E-4	0.03147576028645606	0	0	6.367398917542183	45.79497217717524	KDM6B;MEF2C;BMP2;WT1;NRG1
cellular response to organic cyclic compound (GO:0071407)	17/136	7.552090219894638E-4	0.031331964546440924	0	0	2.387774594078319	17.164555866079407	MEF2C;PDGFB;IL18;AHR;ADCY1;EGFR;GNAI1;CASP7;IMPACT;CDH1;WT1;CYP1B1;INPP5K;EZR;FOLR1;CFTR;RAPGEF3
atrioventricular valve development (GO:0003171)	4/9	7.611080367907971E-4	0.03132205090115676	0	0	8.489865223389579	60.963474420505975	BMP2;TGFB2;TBX20;ZFPM1
negative regulation of Wnt signaling pathway (GO:0030178)	20/175	8.641802425446564E-4	0.035279294221643054	0	0	2.183108200300177	15.399054052363573	IGFBP4;NXN;WNT5A;IGFBP2;TMEM64;CXXC4;BICC1;PSMB8;GREM1;SFRP4;BMP2;DAB2;SFRP2;WNT11;PSMB3;DDIT3;UBC;GRB10;MDFI;WNT4
regulation of Ras protein signal transduction (GO:0046578)	13/91	8.853344472051935E-4	0.035856045111810335	0	0	2.7288852503752214	19.18282187992483	TGFB2;SPRY4;ARAP2;AGAP1;IGF1;ARFGAP1;ARHGAP44;ARHGDIB;PLCE1;SPRY1;EPHB2;SMAP2;SQSTM1
activation of protein kinase B activity (GO:0032148)	7/31	9.179437547167481E-4	0.03688399197102021	0	0	4.313399266722125	30.16521617533841	PRR5;WNT5A;PDGFB;IL18;NRG1;IGF1;GAS6
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	22/202	9.379465032578542E-4	0.03739328911035023	0	0	2.0804372700880402	14.504429265500647	EPHB6;DDR1;EPHA4;EPHA7;FLT4;PDGFB;MST1R;TNFRSF11A;NPNT;EGFR;CTGF;APELA;BMP2;HAND2;KIT;KDR;ROR1;LGALS9;EPHB2;GAS6;FGFR3;EPHA2
regulation of axon extension involved in axon guidance (GO:0048841)	6/23	9.490654185036875E-4	0.03754326225290169	0	0	4.983181761554753	34.68310864624446	SEMA4A;SEMA3C;SEMA3A;SEMA4C;SEMA3E;SEMA4F
positive regulation of neurogenesis (GO:0050769)	11/70	9.715101895599132E-4	0.038135511517878744	0	0	3.001773775412744	20.82228047698774	SHTN1;MEF2C;IMPACT;BMP2;BHLHB9;SEMA3A;SOX8;SOX11;LRP2;NBL1;SHANK3
renal system development (GO:0072001)	10/60	0.0010250799989560808	0.03993116973032733	0	0	3.1836994587710916	21.91335441475741	TGFB2;MME;FOXF1;WT1;SULF1;PCSK5;TBX18;GLI2;WNT4;SULF2
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	10/60	0.0010250799989560808	0.03962866086873394	0	0	3.1836994587710916	21.91335441475741	GREM1;TGFB2;BMP2;DAB2;RBPMS;TGFB3;INHBB;GDF6;SMAD6;BMP6
gonad development (GO:0008406)	9/50	0.0010268942667033126	0.03940031160140605	0	0	3.438395415472779	23.660342602475453	TGFB2;WT1;WNT5A;KIT;GATA6;SOX8;GATA4;LRP2;WNT4
regulation of SMAD protein import into nucleus (GO:0060390)	5/16	0.0010476462953362064	0.03989656003806463	0	0	5.969436485195797	40.95755285638083	DAB2;RBPMS;NOV;TGFB3;BMP6
positive regulation of cardiac muscle tissue growth (GO:0055023)	5/16	0.0010476462953362064	0.0396010299637086	0	0	5.969436485195797	40.95755285638083	EDN1;MEF2C;TBX20;PIM1;IGF1
BMP signaling pathway (GO:0030509)	12/82	0.0011121263359811626	0.04172926979788142	0	0	2.7954434272136415	19.013156693306847	FAM83G;TGFB2;BMP2;TGFB3;CHRD;PDCD4;SMAD9;GDF6;SMAD6;BMPR1B;FSTL1;BMP6
positive regulation of JUN kinase activity (GO:0043507)	9/51	0.0011899457287911932	0.04432330696366028	0	0	3.370975897522333	22.6996378862515	MAP4K2;EDN1;WNT5A;MAP3K9;TNFRSF11A;MAP3K6;ARHGEF5;SASH1;MAP3K5
regulation of dendritic cell apoptotic process (GO:2000668)	4/10	0.0012160623973960954	0.0449678725645817	0	0	7.640878701050621	51.2866260409288	LYN;CXCL12;LGALS9;GAS6
positive regulation of cardiac muscle cell differentiation (GO:2000727)	4/10	0.0012160623973960954	0.04464436269001636	0	0	7.640878701050621	51.2866260409288	GREM1;EDN1;MEF2C;IGF1
positive regulation of cell motility (GO:2000147)	20/180	0.0012265224180797007	0.044706742139005086	0	0	2.1224663058473947	14.228106582491531	TCAF2;SEMA4A;CEMIP;EDN1;SEMA3C;SEMA3A;SEMA4C;PDGFB;SEMA3E;SEMA4F;IGF1;EGFR;BMP2;DAB2;CXCL12;WNT11;MYO1C;SPOCK2;PDPN;KDR
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	12/83	0.001239391923700446	0.04485543962158423	0	0	2.761763385921911	18.4848535333458	CRB2;TGFB2;BMP2;DAB2;RBPMS;TGFB3;GATA6;SOX11;INHBB;SULF1;GDF6;BMP6
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	17/143	0.0013284293259355406	0.04773925950879623	0	0	2.27089052303952	15.041829252239049	CRB2;TGFB2;CXADR;CADM1;SELP;PTPRD;CDH3;CDH2;CLDN15;CDH1;FLRT3;CDH10;CDH11;CDH23;PLXNB3;PLXNB2;DSG2
generation of neurons (GO:0048699)	16/131	0.0013666270198111942	0.04876851525941625	0	0	2.333092733145228	15.38770221980365	MEF2C;TGFB2;TCF7L1;FZD4;FZD7;SEMA3A;WNT5A;SOX11;NDNF;PTPRD;PER2;TUBB2B;WNT11;CDH1;WNT2;WNT4
positive regulation of striated muscle cell differentiation (GO:0051155)	5/17	0.0014206473525980123	0.05034419055769206	0	0	5.618293162537221	36.83714045249941	GREM1;EDN1;MEF2C;SMYD1;NRG1
positive regulation of cartilage development (GO:0061036)	5/17	0.0014206473525980123	0.049996989243501086	0	0	5.618293162537221	36.83714045249941	BMP2;PKDCC;GDF6;BMPR1B;LOXL2
regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	5/17	0.0014206473525980123	0.04965454411169628	0	0	5.618293162537221	36.83714045249941	BMP2;CDH3;IGFBP4;IGFBP2;IGF1
positive regulation of cell migration (GO:0030335)	23/222	0.0014300666541122	0.049643742421323515	0	0	1.9790564203171652	12.962887285351915	TCAF2;SEMA4A;EDN1;CEMIP;TGFB2;SEMA3C;SEMA3A;SEMA4C;PDGFB;GAB1;SEMA3E;SEMA4F;IGF1;EGFR;SHTN1;APELA;BMP2;DAB2;CXCL12;WNT11;MYO1C;PDPN;KDR
positive regulation of vascular endothelial growth factor production (GO:0010575)	6/25	0.0015222294958632536	0.05248606160398772	0	0	4.584527220630372	29.74248364557646	C3;FLT4;CYP1B1;GATA4;SULF1;SULF2
mammary gland development (GO:0030879)	6/25	0.0015222294958632536	0.05213380615698109	0	0	4.584527220630372	29.74248364557646	TGFB3;NRG1;JAK2;WNT2;GLI2;WNT4
positive regulation of cell projection organization (GO:0031346)	10/64	0.001705439004684876	0.05801903493937948	0	0	2.9847182425978986	19.024393268372563	SCARB2;LYN;KIDINS220;WNT5A;STMN2;PLXNB3;P3H1;PLXNB2;NDNF;SERPINI1
positive regulation of epithelial cell migration (GO:0010634)	11/75	0.0017342461607827936	0.05860833217532845	0	0	2.8016555237185607	17.810635324826325	NELL2;EDN1;TGFB2;SPARC;ANXA3;FLT4;WNT5A;ATOH8;KDR;SASH1;RHOB
positive regulation of neuron projection development (GO:0010976)	13/98	0.0017727196940857573	0.05951439867710275	0	0	2.5339648753484205	16.05327655255321	SCARB2;LYN;KIDINS220;WNT5A;STMN2;P3H1;COBL;NDNF;VLDLR;RIMS2;PLXNB3;PLXNB2;SERPINI1
negative regulation of cell motility (GO:2000146)	13/98	0.0017727196940857573	0.05912541567921319	0	0	2.5339648753484205	16.05327655255321	KANK1;JAG1;SERPINE1;CHRD;FBLN1;SULF1;RHOB;SFRP2;WNT11;DLC1;PLXNB3;CYP1B1;SRGAP1
negative regulation of cell migration (GO:0030336)	15/122	0.0017810100202350374	0.05901619567051555	0	0	2.3486307482737563	14.868182273722791	KANK1;JAG1;SERPINE1;CHRD;SULF1;RHOB;SFRP2;WNT11;DLC1;ARHGDIB;PLXNB3;CYP1B1;HMOX1;TRIB1;SRGAP1
Wnt signaling pathway (GO:0016055)	14/110	0.001797078503994329	0.0591644619734391	0	0	2.4311886776070155	15.368985291989777	TCF7L1;FZD4;FZD7;WNT5A;SFRP4;CDH3;SFRP2;HOXB9;WNT11;MYC;UBC;OTULIN;WNT2;WNT4
positive regulation of protein import into nucleus (GO:0042307)	9/54	0.0018079598445662193	0.05914114799244498	0	0	3.1836994587710916	20.106832942128655	KANK1;DAB2;RBPMS;CDH1;TGFB3;ZIC1;IGF1;EGFR;BMP6
embryonic organ development (GO:0048568)	9/54	0.0018079598445662193	0.05876445278230202	0	0	3.1836994587710916	20.106832942128655	APELA;TGFB2;PKDCC;KIT;KDR;COBL;PCSK5;ZFPM1;GLI2
cardiac ventricle morphogenesis (GO:0003208)	8/44	0.0018094878159506712	0.05844187547339414	0	0	3.473126682295737	21.93179282230498	TGFB2;MEF2C;JAG1;SFRP2;FOXF1;TBX20;GATA4;SOX11
atrial septum morphogenesis (GO:0060413)	4/11	0.001832087536542788	0.05879963961621289	0	0	6.946253364591474	43.77736724435912	TGFB2;TBX20;GATA4;ZFPM1
regulation of cardiac muscle cell differentiation (GO:2000725)	4/11	0.001832087536542788	0.05843214186861155	0	0	6.946253364591474	43.77736724435912	GREM1;BMP2;MEF2C;FZD7
glial cell differentiation (GO:0010001)	6/26	0.00189228267911978	0.05997713361210085	0	0	4.408199250606128	27.63928327945363	MYRF;PTPRZ1;CDH2;STAT3;SOX8;SOX11
in utero embryonic development (GO:0001701)	6/26	0.00189228267911978	0.05960690439227307	0	0	4.408199250606128	27.63928327945363	ARNT2;BMP2;TGFB3;FOXF1;CHD7;SOX8
regulation of potassium ion transmembrane transporter activity (GO:1901016)	6/26	0.00189228267911978	0.059241217862259124	0	0	4.408199250606128	27.63928327945363	NETO1;FHL1;STK39;KCNAB1;ANK2;ATP1B1
regulation of vascular smooth muscle cell proliferation (GO:1904705)	6/26	0.00189228267911978	0.058879990924074616	0	0	4.408199250606128	27.63928327945363	MEF2C;TGFB3;PDGFB;PDCD4;HTR1B;IGF1
gland development (GO:0048732)	11/76	0.001933804731425408	0.05980730633008398	0	0	2.76479163524858	17.275153165790325	SLC9A3R1;WNT11;TG;TGFB3;WT1;HAND2;COBL;NRG1;LSR;GLI2;WNT4
negative regulation of canonical Wnt signaling pathway (GO:0090090)	17/149	0.0020789418125860093	0.06390867511823135	0	0	2.179445267078197	13.460027870928757	IGFBP4;WNT5A;IGFBP2;TMEM64;BICC1;TBX18;PSMB8;GREM1;SFRP4;BMP2;DAB2;SFRP2;WNT11;PSMB3;DDIT3;UBC;WNT4
positive regulation of JNK cascade (GO:0046330)	11/77	0.0021516508008891876	0.06574774872417678	0	0	2.7288852503752214	16.75950311664389	MAP4K2;EDN1;FLT4;SEMA3A;FZD7;TNFRSF11A;TPD52L1;ARHGEF5;SASH1;CTGF;MAP3K5
