	NGenes	Direction	PValue	FDR
BIOCARTA_UCALPAIN_PATHWAY	33	Down	0.00183745108444042	0.0331302248965517
LOPEZ_TRANSLATION_VIA_FN1_SIGNALING	47	Down	0.00185758057978695	0.033365819995869
HOSHIDA_LIVER_CANCER_SUBCLASS_S2	182	Down	0.00189292410202983	0.033871869159049
PENG_RAPAMYCIN_RESPONSE_DN	354	Down	0.00190981686062217	0.0340451881116194
KOBAYASHI_EGFR_SIGNALING_6HR_UP	10	Up	0.0019258632381369	0.0341780587271514
WAGSCHAL_EHMT2_TARGETS_UP	13	Up	0.00194079756444534	0.0341780587271514
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	24	Up	0.00194319500251961	0.0341780587271514
KEGG_PROTEIN_EXPORT	31	Up	0.00194621037205837	0.0341780587271514
VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1	85	Down	0.00195584578865805	0.0342200574282245
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	143	Down	0.00198066702342752	0.0345141935437134
MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH	23	Down	0.00198726939963803	0.0345141935437134
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11	173	Down	0.00202104395274732	0.0348457587663373
HUMMERICH_MALIGNANT_SKIN_TUMOR_UP	42	Down	0.00202111301904666	0.0348457587663373
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	45	Up	0.00203781620858939	0.0350059773431864
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	19	Down	0.0020666427398278	0.0353725373295163
LI_DCP2_BOUND_MRNA	105	Down	0.00208770517188576	0.0356040405486944
WANG_TUMOR_INVASIVENESS_UP	561	Down	0.00214161917357008	0.0363921186185074
REACTOME_BOTULINUM_NEUROTOXICITY	16	Up	0.00215963318875405	0.0365525294357065
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	88	Up	0.00217176114753355	0.0365525294357065
KEGG_FOCAL_ADHESION	210	Down	0.00217427196685722	0.0365525294357065
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN	86	Up	0.00219161865842338	0.0367134983772768
OXFORD_RALA_OR_RALB_TARGETS_UP	65	Down	0.00223969164960615	0.0373378252123791
PRAMOONJAGO_SOX4_TARGETS_UP	75	Up	0.00224469567322516	0.0373378252123791
YANG_BREAST_CANCER_ESR1_LASER_DN	63	Down	0.00227026408628658	0.037520125983475
TIAN_BHLHA15_TARGETS	18	Up	0.00227278527572381	0.037520125983475
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0	92	Up	0.00227948267511798	0.037520125983475
MAHADEVAN_RESPONSE_TO_MP470_DN	37	Up	0.00231962286301019	0.0379182783740783
LE_SKI_TARGETS_UP	32	Down	0.00231972532813477	0.0379182783740783
ZUCCHI_METASTASIS_DN	54	Down	0.00233650280109428	0.0380608249392047
SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_UP	14	Down	0.00236238921241495	0.0383502633658014
REACTOME_UNFOLDED_PROTEIN_RESPONSE	108	Up	0.00240334919804829	0.0388815808615758
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP	51	Up	0.00244419436198446	0.0394074203618246
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP	30	Up	0.00245358646023257	0.0394079449546743
REACTOME_MUSCLE_CONTRACTION	52	Down	0.00246091104183508	0.0394079449546743
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	81	Down	0.00249713346632569	0.0398529003206843
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP	126	Down	0.00252457678727975	0.0400193387329829
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	34	Down	0.00252711899740373	0.0400193387329829
REACTOME_DEADENYLATION_OF_MRNA	25	Down	0.00253297677416636	0.0400193387329829
BRACHAT_RESPONSE_TO_METHOTREXATE_UP	33	Up	0.00255501758475866	0.0401805547588732
MENSSEN_MYC_TARGETS	89	Down	0.00256019199458528	0.0401805547588732
TIEN_INTESTINE_PROBIOTICS_24HR_DN	316	Up	0.00257188558985282	0.0402064121407359
KANG_FLUOROURACIL_RESISTANCE_UP	34	Up	0.00257886174399724	0.0402064121407359
MONTERO_THYROID_CANCER_POOR_SURVIVAL_DN	13	Up	0.00265280045317313	0.0411600803800328
GARY_CD5_TARGETS_DN	592	Down	0.00266333136530795	0.0411600803800328
WESTON_VEGFA_TARGETS_6HR	79	Down	0.00266616947423583	0.0411600803800328
CHEN_HOXA5_TARGETS_9HR_DN	53	Down	0.00273897299032412	0.042146281453717
MATZUK_CUMULUS_EXPANSION	7	Up	0.00276626642961842	0.0424280604334981
CUI_TCF21_TARGETS_UP	60	Down	0.00278048916245116	0.042438720625765
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP	135	Down	0.0027849287455519	0.042438720625765
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	44	Down	0.00280404849522101	0.0424659185905111
KIM_HYPOXIA	37	Up	0.0028049252405581	0.0424659185905111
STANHILL_HRAS_TRANSFROMATION_UP	25	Up	0.00281368173556943	0.0424659185905111
ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN	90	Up	0.0028254588727013	0.0425078589638247
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	72	Down	0.00288516128633014	0.0431914545013022
TARTE_PLASMA_CELL_VS_PLASMABLAST_DN	436	Down	0.00288918281592115	0.0431914545013022
TIEN_INTESTINE_PROBIOTICS_24HR_UP	785	Down	0.00291816669357848	0.0434871276355355
BIOCARTA_NO2IL12_PATHWAY	8	Up	0.00292879598550652	0.0435082774702289
GROSS_HYPOXIA_VIA_HIF1A_ONLY	8	Up	0.00294496455416967	0.0436113246203683
CUI_TCF21_TARGETS_2_UP	568	Down	0.00301383393775131	0.0444917235060537
HESS_TARGETS_OF_HOXA9_AND_MEIS1_UP	78	Down	0.00302833883314949	0.0445062506469667
BIOCARTA_INTRINSIC_PATHWAY	19	Down	0.00303366060718105	0.0445062506469667
BIOCARTA_AHSP_PATHWAY	8	Up	0.00305106707580545	0.044623036737167
MARKEY_RB1_ACUTE_LOF_DN	281	Down	0.00306700001393347	0.044717617487104
LUI_THYROID_CANCER_CLUSTER_2	78	Up	0.00312623667047075	0.0454410524040118
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP	199	Up	0.00315456265972715	0.0457121288483162
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP	508	Up	0.0032294467634794	0.0466541483506932
WACKER_HYPOXIA_TARGETS_OF_VHL	20	Up	0.00328762161145839	0.0473497697942971
JEON_SMAD6_TARGETS_UP	25	Down	0.00341288801617193	0.0490045075635142
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN	60	Down	0.00343440292108393	0.0490261079231385
SCHLOSSER_SERUM_RESPONSE_AUGMENTED_BY_MYC	138	Down	0.00343868106912818	0.0490261079231385
ZEILSTRA_CD44_TARGETS_UP	6	Down	0.00344552663642718	0.0490261079231385
CHANG_POU5F1_TARGETS_UP	33	Down	0.00348013453338463	0.0491649117518624
MITSIADES_RESPONSE_TO_APLIDIN_DN	408	Down	0.00348417638889791	0.0491649117518624
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	76	Down	0.0034865041144949	0.0491649117518624
GU_PDEF_TARGETS_UP	101	Down	0.00349754936279393	0.049173878541186
MATZUK_OVULATION	21	Up	0.00351752892187826	0.0493080315339849
KOBAYASHI_EGFR_SIGNALING_24HR_DN	329	Down	0.00354128154986274	0.0494566117821712
DANG_MYC_TARGETS_DN	37	Down	0.00354906676421593	0.0494566117821712
REACTOME_RNA_POL_I_TRANSCRIPTION	57	Down	0.00361055826059675	0.0501204097483807
BASSO_HAIRY_CELL_LEUKEMIA_UP	4	Down	0.00361953762703511	0.0501204097483807
BIOCARTA_AMI_PATHWAY	19	Down	0.00362853093436626	0.0501204097483807
CHO_NR4A1_TARGETS	44	Up	0.00365161288014447	0.0502590204165641
PEART_HDAC_PROLIFERATION_CLUSTER_DN	105	Down	0.00365984399307748	0.0502590204165641
HELLER_SILENCED_BY_METHYLATION_DN	129	Up	0.00367914965699718	0.0503776897961005
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP	39	Up	0.0036978245843623	0.0504870616662644
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	22	Up	0.00371248370837458	0.0505411326753934
FUNG_IL2_TARGETS_WITH_STAT5_BINDING_SITES	6	Down	0.00375744857282031	0.0510062846494343
WEI_MYCN_TARGETS_WITH_E_BOX	1007	Down	0.00379698586334801	0.0513953043508768
SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER	54	Up	0.00380910129233933	0.0514119843000314
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	97	Up	0.00388960845544022	0.0523490323176627
SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER	29	Down	0.00391675489978015	0.0524483795153443
REACTOME_G1_S_TRANSITION	117	Down	0.00391919516700181	0.0524483795153443
VANDESLUIS_COMMD1_TARGETS_GROUP_4_DN	28	Down	0.00397406170864695	0.0530214379582349
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP	167	Down	0.00398446453750495	0.0530214379582349
TONG_INTERACT_WITH_PTTG1	68	Down	0.00400015675091646	0.0530807317172173
PID_AURORA_B_PATHWAY	48	Down	0.00401298822068185	0.0531018385280142
TOMLINS_METASTASIS_DN	28	Up	0.00402756747833561	0.0531458904124509
WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2	89	Down	0.00408306026808902	0.0536958797908948
SCHRAETS_MLL_TARGETS_UP	65	Down	0.00409198067839164	0.0536958797908948
PENG_LEUCINE_DEPRIVATION_DN	285	Down	0.00410675812567753	0.0537405135337969
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_DN	4	Up	0.00412122709184084	0.0537808750880004
BRACHAT_RESPONSE_TO_CISPLATIN	24	Up	0.00415259952839245	0.0540409922097134
YANG_BREAST_CANCER_ESR1_LASER_UP	63	Up	0.00418544568810754	0.054318806128077
OHGUCHI_LIVER_HNF4A_TARGETS_UP	54	Up	0.00422064740646356	0.0546255845154353
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	33	Down	0.00426421209335396	0.0547962609467184
HU_ANGIOGENESIS_UP	47	Down	0.0042749091807471	0.0547962609467184
ZHU_CMV_24_HR_DN	150	Down	0.00428276927911353	0.0547962609467184
PID_DELTA_NP63_PATHWAY	72	Down	0.00428689753847318	0.0547962609467184
DORN_ADENOVIRUS_INFECTION_24HR_DN	79	Down	0.0042918324619572	0.0547962609467184
NIELSEN_LEIOMYOSARCOMA_UP	34	Down	0.00431168082928745	0.0549012944408461
CHEOK_RESPONSE_TO_MERCAPTOPURINE_UP	22	Down	0.00433845721934968	0.0550937416779781
PIONTEK_PKD1_TARGETS_DN	25	Down	0.00441718013292715	0.0559430534797529
SMIRNOV_RESPONSE_TO_IR_2HR_UP	72	Up	0.00444261248995412	0.0561147096324686
DEMAGALHAES_AGING_DN	29	Down	0.00448191884178942	0.0564602256229685
KEGG_RNA_POLYMERASE	28	Down	0.00456374867152176	0.0571290446763162
PID_P53_REGULATION_PATHWAY	74	Down	0.00457271753853164	0.0571290446763162
ITO_PTTG1_TARGETS_DN	16	Down	0.00457782645022267	0.0571290446763162
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	61	Down	0.00458338440565704	0.0571290446763162
RAMALHO_STEMNESS_UP	285	Down	0.004610804581758	0.0572316578011027
PID_AVB3_INTEGRIN_PATHWAY	103	Down	0.00461584708345049	0.0572316578011027
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	10	Up	0.00481011641301288	0.0594842668457405
REACTOME_MRNA_CAPPING	29	Down	0.00487077642524892	0.06007714838871
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	95	Down	0.00489685555070692	0.0601184463555918
CROONQUIST_NRAS_SIGNALING_DN	89	Down	0.00489957702093625	0.0601184463555918
KEGG_ADHERENS_JUNCTION	94	Down	0.00492527511955248	0.0602772012040567
BURTON_ADIPOGENESIS_PEAK_AT_2HR	83	Up	0.00499461678654534	0.0609678803608273
KEGG_PROTEASOME	45	Down	0.00502631363508115	0.0611966639487715
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	70	Down	0.00504461531504126	0.0612616008952569
ZHU_CMV_ALL_DN	200	Down	0.00515164801337425	0.0624009877312306
ZHANG_TLX_TARGETS_60HR_UP	430	Up	0.00526961033863808	0.0636665965210391
HAEGERSTRAND_RESPONSE_TO_IMATINIB	30	Down	0.00530447524593664	0.0639243394433793
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP	28	Up	0.00540924644767614	0.0648139119563055
WHITEFORD_PEDIATRIC_CANCER_MARKERS	172	Down	0.00543088945724739	0.0648139119563055
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	66	Up	0.00543370581248206	0.0648139119563055
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP	96	Up	0.00543750306949559	0.0648139119563055
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	50	Down	0.00544689310894439	0.0648139119563055
BIOCARTA_EIF_PATHWAY	24	Down	0.00546662707736591	0.0648299035542177
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8	55	Up	0.00548792147434636	0.0648299035542177
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5	12	Up	0.00548940758291428	0.0648299035542177
MAGRANGEAS_MULTIPLE_MYELOMA_IGG_VS_IGA_UP	46	Down	0.00559005948292755	0.0658539675744383
BIOCARTA_IL10_PATHWAY	14	Up	0.00560635535820383	0.0658816485376987
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	25	Up	0.00563661868534443	0.0660729197756007
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN	64	Down	0.00576449950767637	0.0673967350019566
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST	199	Down	0.00577808587548527	0.0673967350019566
REACTOME_GLUCURONIDATION	11	Up	0.00581123479118365	0.0674787100918739
REACTOME_PHASE_II_CONJUGATION	47	Up	0.00581368226236085	0.0674787100918739
BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN	52	Down	0.00584532614986831	0.0676797076764164
OUILLETTE_CLL_13Q14_DELETION_UP	120	Up	0.00591900323949665	0.0682435258561917
HOWLIN_CITED1_TARGETS_2_DN	46	Down	0.00592291397143069	0.0682435258561917
RASHI_RESPONSE_TO_IONIZING_RADIATION_1	79	Up	0.00596098337209395	0.0685150497561358
MIZUSHIMA_AUTOPHAGOSOME_FORMATION	34	Up	0.00598229135534678	0.0685930688414033
CHANG_CORE_SERUM_RESPONSE_UP	297	Down	0.00600027123076797	0.0686326423587116
REACTOME_PROTEIN_FOLDING	63	Down	0.00606695615365747	0.0692277798789321
DODD_NASOPHARYNGEAL_CARCINOMA_DN	1746	Down	0.00608877912388992	0.0693093797138698
RAHMAN_TP53_TARGETS_PHOSPHORYLATED	45	Down	0.00612911927501594	0.0695242553641558
REACTOME_GLUTATHIONE_CONJUGATION	21	Up	0.00613709028087488	0.0695242553641558
LEE_LIVER_CANCER_SURVIVAL_DN	282	Down	0.00616434659951201	0.069665964918887
REACTOME_MITOTIC_G1_G1_S_PHASES	147	Down	0.00618725311522737	0.0697579563635659
MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_DN	83	Down	0.00620696885118275	0.0698136210785412
JACKSON_DNMT1_TARGETS_DN	46	Down	0.00627723662948323	0.0702711582624386
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_4	14	Down	0.00627739813436687	0.0702711582624386
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	56	Down	0.00644604915305331	0.0719885016525386
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_DN	8	Up	0.00648732104123997	0.072278548582117
BILANGES_SERUM_RESPONSE_TRANSLATION	47	Down	0.00650296787334929	0.0722824005498872
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN	2	Up	0.00651836306213552	0.0722834439096906
REACTOME_S_PHASE	115	Down	0.00653487217036724	0.0722968059316507
MORI_PRE_BI_LYMPHOCYTE_UP	112	Down	0.00657984756114881	0.0726242987823995
OHASHI_AURKB_TARGETS	10	Down	0.00663223086556018	0.0730318382491989
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP	29	Up	0.00673984497914973	0.0740442504221007
INGA_TP53_TARGETS	24	Up	0.00677985407638177	0.0743109760019199
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK	249	Up	0.00684006929042133	0.0747974243702555
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN	157	Up	0.0069251667645518	0.0755530895975582
PIEPOLI_LGI1_TARGETS_DN	30	Up	0.007046379138149	0.0766380269836434
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP	315	Down	0.00707064622890511	0.0766380269836434
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	31	Down	0.00707328106792306	0.0766380269836434
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	50	Down	0.00711661369510368	0.0767679072382946
BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2	122	Down	0.00712017514111899	0.0767679072382946
DE_YY1_TARGETS_UP	14	Down	0.00714561116034348	0.0767679072382946
PID_LYMPH_ANGIOGENESIS_PATHWAY	64	Down	0.00717572323617215	0.0767679072382946
NADELLA_PRKAR1A_TARGETS_DN	18	Down	0.00718005791392293	0.0767679072382946
SEIKE_LUNG_CANCER_POOR_SURVIVAL	2	Down	0.00718277201509869	0.0767679072382946
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	169	Down	0.00720319625697761	0.0768124133588312
SASSON_RESPONSE_TO_FORSKOLIN_DN	150	Down	0.00725249391203138	0.0771639217126943
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	44	Down	0.00734016146082812	0.0779211746987687
MORI_IMMATURE_B_LYMPHOCYTE_DN	134	Down	0.00739220179129995	0.0782976709912578
FERRARI_RESPONSE_TO_FENRETINIDE_UP	33	Up	0.00742020277183756	0.0783914774241887
REACTOME_METABOLISM_OF_PROTEINS	486	Down	0.00743424680060045	0.0783914774241887
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP	345	Down	0.00760867837164406	0.0798003322614993
HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN	28	Down	0.00762585504348239	0.0798003322614993
WANG_TARGETS_OF_MLL_CBP_FUSION_DN	54	Down	0.00763052469188689	0.0798003322614993
NOUSHMEHR_GBM_GERMLINE_MUTATED	7	Down	0.00764466466948558	0.0798003322614993
GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_UP	707	Down	0.00765231805979238	0.0798003322614993
BIOCARTA_INFLAM_PATHWAY	11	Down	0.00776801492898368	0.0807798487952071
REACTOME_IRON_UPTAKE_AND_TRANSPORT	35	Up	0.00778221389183584	0.0807798487952071
EGUCHI_CELL_CYCLE_RB1_TARGETS	24	Down	0.00780965072983269	0.0807798487952071
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN	845	Up	0.00781464667642033	0.0807798487952071
DORN_ADENOVIRUS_INFECTION_48HR_DN	75	Down	0.00785401223392607	0.0809484628447769
NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON	70	Up	0.00786522956091291	0.0809484628447769
SUH_COEXPRESSED_WITH_ID1_AND_ID2_UP	21	Up	0.00791309287376207	0.081145067647713
LEE_SP4_THYMOCYTE	27	Up	0.00791868674546903	0.081145067647713
BRUECKNER_TARGETS_OF_MIRLET7A3_DN	122	Down	0.0080657024100413	0.0824726800541885
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	33	Up	0.00822815657794955	0.0837987109149969
YAMANAKA_GLIOBLASTOMA_SURVIVAL_UP	14	Up	0.00823086406955092	0.0837987109149969
SANA_RESPONSE_TO_IFNG_DN	130	Down	0.00828733412568569	0.0841921858273961
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	47	Up	0.00839840213380597	0.0851374499572949
PID_SYNDECAN_4_PATHWAY	46	Down	0.00842557880009375	0.0852300519307128
SEMBA_FHIT_TARGETS_UP	27	Down	0.00863402027385292	0.0871519482343615
NIELSEN_SYNOVIAL_SARCOMA_UP	33	Down	0.00866621969277195	0.0872904516602445
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN	64	Up	0.00870780976429764	0.0874517484510517
BIOCARTA_IL22BP_PATHWAY	12	Up	0.00871925773083094	0.0874517484510517
PAL_PRMT5_TARGETS_UP	312	Down	0.0087392233278897	0.0874662944935401
KEGG_RNA_DEGRADATION	58	Down	0.00878582365041046	0.0877467884239726
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	87	Down	0.00886766340340079	0.0883773036237665
TSUNODA_CISPLATIN_RESISTANCE_UP	17	Down	0.00891426352932857	0.0886546966579961
HOLLEMAN_PREDNISOLONE_RESISTANCE_ALL_UP	24	Down	0.00893770359475611	0.0887010751714871
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP	83	Down	0.00897459923722693	0.0888805173934173
LUI_THYROID_CANCER_CLUSTER_3	39	Down	0.00906349094868043	0.0895730779112266
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	8	Up	0.0091580335182308	0.0903184767017167
MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN	91	Down	0.00919817473716041	0.090525369704887
GROSS_HIF1A_TARGETS_DN	43	Up	0.00928622126890117	0.0911339874952245
GEISS_RESPONSE_TO_DSRNA_UP	42	Up	0.00929859906280656	0.0911339874952245
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP	17	Down	0.00932344520091992	0.091188312896782
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	229	Down	0.00940456754663993	0.091791688203155
AMUNDSON_POOR_SURVIVAL_AFTER_GAMMA_RADIATION_2G	218	Down	0.00943114917192514	0.0918613375013904
LEE_TARGETS_OF_PTCH1_AND_SUFU_UP	68	Down	0.00951537928669851	0.0923746926532797
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	20	Down	0.00952296259994649	0.0923746926532797
WANG_METASTASIS_OF_BREAST_CANCER	28	Down	0.00973708610640805	0.0942102982886456
DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_DN	34	Down	0.00975208210481534	0.0942102982886456
GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION	51	Up	0.00983135087691142	0.0947822480459786
LE_EGR2_TARGETS_UP	154	Down	0.00993151212940815	0.0955528784100287
WOO_LIVER_CANCER_RECURRENCE_DN	92	Up	0.00995979796279866	0.0955529081926822
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	52	Down	0.00997196946210676	0.0955529081926822
HSIAO_HOUSEKEEPING_GENES	613	Down	0.0100274673809013	0.0958901941444894
LOPEZ_MESOTHELIOMA_SURVIVAL_OVERALL_DN	39	Down	0.0100857012694963	0.0959215894376259
BRACHAT_RESPONSE_TO_METHOTREXATE_DN	41	Up	0.0100992605374032	0.0959215894376259
SANDERSON_PPARA_TARGETS	52	Up	0.0101207663745843	0.0959215894376259
NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_DN	39	Down	0.0101320212463584	0.0959215894376259
LEE_LIVER_CANCER_MYC_E2F1_UP	88	Down	0.0101322762763284	0.0959215894376259
ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE	113	Down	0.0102025396039154	0.0960529343031275
SANSOM_APC_MYC_TARGETS	272	Down	0.0102304106417066	0.0960529343031275
CHICAS_RB1_TARGETS_GROWING	335	Down	0.010258376996482	0.0960529343031275
MAINA_VHL_TARGETS_DN	48	Up	0.0102633462154734	0.0960529343031275
WHITFIELD_CELL_CYCLE_LITERATURE	50	Down	0.0102681198527906	0.0960529343031275
ZWANG_DOWN_BY_2ND_EGF_PULSE	333	Up	0.0102681481420574	0.0960529343031275
REACTOME_NCAM1_INTERACTIONS	53	Down	0.0103918788557372	0.0966575409793249
YANG_MUC2_TARGETS_COLON_3MO_DN	4	Up	0.0103933830986309	0.0966575409793249
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	53	Down	0.0103941640172517	0.0966575409793249
OXFORD_RALA_AND_RALB_TARGETS_DN	23	Down	0.0104255654152549	0.0967590786280243
WONG_PROTEASOME_GENE_MODULE	64	Down	0.0105057818907966	0.0973123797100452
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	35	Down	0.0107030496616769	0.0989456097881836
YAGUE_PRETUMOR_DRUG_RESISTANCE_DN	24	Down	0.0107660609987124	0.0993337346834326
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	23	Up	0.0109703854101016	0.101021638747213
LINDGREN_BLADDER_CANCER_HIGH_RECURRENCE	92	Down	0.0110003261292705	0.101100273608315
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	69	Down	0.0110474981639757	0.101169859880996
REACTOME_SIGNALING_BY_WNT	72	Down	0.0110507298261207	0.101169859880996
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	11	Up	0.0110904061746124	0.101336709417541
BASAKI_YBX1_TARGETS_DN	550	Up	0.0111764106036312	0.101713036877752
BIOCARTA_MCALPAIN_PATHWAY	40	Down	0.0111765612057866	0.101713036877752
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	62	Down	0.011204308525582	0.101713036877752
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN	73	Up	0.0112268158445959	0.101713036877752
REACTOME_PI_3K_CASCADE	62	Up	0.0112392475127406	0.101713036877752
REICHERT_MITOSIS_LIN9_TARGETS	34	Down	0.0112669334624164	0.10176863035651
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	51	Down	0.011458482508142	0.103301281237525
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP	131	Up	0.0114964092081263	0.103445784950835
NADELLA_PRKAR1A_TARGETS_UP	12	Down	0.0115283810814254	0.103536258989836
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	13	Up	0.0116237039153609	0.104194264319099
KEGG_TIGHT_JUNCTION	106	Down	0.0117091173932555	0.104761118495718
